Datetime,server name,ApplicationName,max CPU utilization,CPUUtilizationDate,max Memory Utilization,MemoryUtilizationDate,Wait type,Wait time(ms),Most expensive query by cpu,Most expensive query by cpu  URL,Most expensive query by physical reads,Most expensive query by physical reads URL ,JobsURL,Cach Hit Ratio
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,BACKUPBUFFER,78048,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,BACKUPIO,89431,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,CXPACKET,16292,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,QDS_ASYNC_QUEUE,849907,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,WRITELOG,21935,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ55PV,"CAPIQ,GlobalResearch",3,02:13.1,100,09:59.3,XE_FILE_TARGET_TVF,98494,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_017CAPIQ_Target_Prod_0_133895177058760000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/87893900-ba9d-442c-b8cd-152f8a5d1e06?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/b9a50294-f02b-4ad2-a999-be40808417cc?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/efcd50be-b9c1-4247-877a-508d2e8a4c34?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,XE_FILE_TARGET_TVF,227352,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ64PV,Onestream,3,02:06.6,100,10:01.7,SOS_WORK_DISPATCHER,96749143,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_032OneStream_Carlyle_CarryWaterfallErrors_0_133895157913060000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/d2262ccd-01d3-4d77-880c-6a69cab89cd9?experience=power-bi&subfolderId=30544,"select TableName=object_name(dm.object_id) , IndexName = i.name ,IndexType=dm.index_type_desc, [% Fragmented] = avg_fragmentation_in_percent from sys.dm_db_index_physical_stats(db_id(N'@DatabaseName'),null,null,null,'sampled') dm join sys.indexes i on dm.",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/6b17f5f8-7a5c-4d87-a4c4-90b6cf746a3f?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/06c7048a-48c3-4404-9092-22886b423c12?experience=power-bi&subfolderId=30544,75
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,ASYNC_NETWORK_IO,1760,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,BACKUPIO,488,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,BACKUPTHREAD,476,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,MEMORY_ALLOCATION_EXT,48,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,PREEMPTIVE_OS_AUTHENTICATIONOPS,262,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,PREEMPTIVE_OS_CREATEFILE,37,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,PREEMPTIVE_XE_GETTARGETSTATE,197,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,SOS_SCHEDULER_YIELD,93,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ65PV,HCM,0,02:37.5,100,10:02.2,WRITELOG,170,"SELECT CAST(TEXTData as Nvarchar(Max)) As TEXTData,ServerName,ApplicationName,DatabaseName,
LoginName,SPID,StartTime,EventSequence
FROM fn_trace_gettable(@trc_path,1) fn
WHERE TEXTData LIKE '%configure%'
AND HostName NOT IN  ('HC1DBSQ90DV','HC1DBSQ90P",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/c1193c2f-9140-45f5-951c-21fb6746e77b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/80b6902b-720a-4a55-a35e-c8a1194d6bc2?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/40f98c01-8154-4269-90c9-5d9cdda28874?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ70PV,TFS,3,02:28.0,100,10:02.7,SOS_WORK_DISPATCHER,39276823,"SELECT  @lockCount = COUNT(*)
FROM    ASTable.tbl_Entity AS e WITH(XLOCK)
WHERE   e.TableId = @tableId
        AND e.PartitionId = @partitionId
        AND e.PartitionKey = @partitionKey
OPTION  (OPTIMIZE FOR (@partitionId UNKNOWN)",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e5626ffa-2c1b-4eb8-87a9-856949608387?experience=power-bi&subfolderId=30544,"SELECT  i.Idx AS Idx,
        t.PropertyName AS PropertyName,
        t.PropertyType AS PropertyType,
        t.PropertyValue AS PropertyValue
FROM    @items AS i
JOIN    ASTable.tbl_Property AS t
ON      t.PartitionId = @partitionId
        AND t.",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/03690ea8-4589-40c7-b812-a2d081105b37?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/1a7540b6-7dcc-406f-b0e3-ed3a5855c90b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ90PV,DBAReporting,48,02:38.8,100,10:03.1,ASYNC_IO_COMPLETION,48426,DELETE [Completed_JOB]  WHERE [serverName]=@,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17a904aa-17f0-408d-88b0-22ba495e2f5e?experience=power-bi&subfolderId=30544,"SELECT  [AgentVersion]
      ,[CertType]
      ,[CertExpiryUtc]
      ,[city]
      ,[ConnectingIpAddress]
      ,[CoverageTags_GTS]
      ,[CpuArchitecture]
      ,[ConnectionState]
      ,[CpuType]
      ,[CreatedUtc]
      ,[Criticality]
      ,[Device",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/570beccd-fdb9-46f0-b0d6-7c8b8739f03b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/526c23c0-590c-4ed1-8303-96668e2c5fb3?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ90PV,DBAReporting,48,02:38.8,100,10:03.1,ASYNC_NETWORK_IO,49976,DELETE [Completed_JOB]  WHERE [serverName]=@,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17a904aa-17f0-408d-88b0-22ba495e2f5e?experience=power-bi&subfolderId=30544,"SELECT  [AgentVersion]
      ,[CertType]
      ,[CertExpiryUtc]
      ,[city]
      ,[ConnectingIpAddress]
      ,[CoverageTags_GTS]
      ,[CpuArchitecture]
      ,[ConnectionState]
      ,[CpuType]
      ,[CreatedUtc]
      ,[Criticality]
      ,[Device",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/570beccd-fdb9-46f0-b0d6-7c8b8739f03b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/526c23c0-590c-4ed1-8303-96668e2c5fb3?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ90PV,DBAReporting,48,02:38.8,100,10:03.1,BACKUPBUFFER,51439,DELETE [Completed_JOB]  WHERE [serverName]=@,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17a904aa-17f0-408d-88b0-22ba495e2f5e?experience=power-bi&subfolderId=30544,"SELECT  [AgentVersion]
      ,[CertType]
      ,[CertExpiryUtc]
      ,[city]
      ,[ConnectingIpAddress]
      ,[CoverageTags_GTS]
      ,[CpuArchitecture]
      ,[ConnectionState]
      ,[CpuType]
      ,[CreatedUtc]
      ,[Criticality]
      ,[Device",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/570beccd-fdb9-46f0-b0d6-7c8b8739f03b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/526c23c0-590c-4ed1-8303-96668e2c5fb3?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ90PV,DBAReporting,48,02:38.8,100,10:03.1,BACKUPIO,59289,DELETE [Completed_JOB]  WHERE [serverName]=@,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17a904aa-17f0-408d-88b0-22ba495e2f5e?experience=power-bi&subfolderId=30544,"SELECT  [AgentVersion]
      ,[CertType]
      ,[CertExpiryUtc]
      ,[city]
      ,[ConnectingIpAddress]
      ,[CoverageTags_GTS]
      ,[CpuArchitecture]
      ,[ConnectionState]
      ,[CpuType]
      ,[CreatedUtc]
      ,[Criticality]
      ,[Device",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/570beccd-fdb9-46f0-b0d6-7c8b8739f03b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/526c23c0-590c-4ed1-8303-96668e2c5fb3?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ90PV,DBAReporting,48,02:38.8,100,10:03.1,CXCONSUMER,645635,DELETE [Completed_JOB]  WHERE [serverName]=@,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17a904aa-17f0-408d-88b0-22ba495e2f5e?experience=power-bi&subfolderId=30544,"SELECT  [AgentVersion]
      ,[CertType]
      ,[CertExpiryUtc]
      ,[city]
      ,[ConnectingIpAddress]
      ,[CoverageTags_GTS]
      ,[CpuArchitecture]
      ,[ConnectionState]
      ,[CpuType]
      ,[CreatedUtc]
      ,[Criticality]
      ,[Device",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/570beccd-fdb9-46f0-b0d6-7c8b8739f03b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/526c23c0-590c-4ed1-8303-96668e2c5fb3?experience=power-bi&subfolderId=30544,100
4/29/2025,DR1DBSQLF1PV,LinkFixer,0,00:51.6,100,09:51.3,SOS_WORK_DISPATCHER,44470970,"SELECT
                DB_NAME(interim.DatabaseId) AS [DatabaseName],
                interim.[CachedSize(MB)]
                FROM
                (
                SELECT
                dmivfs.database_id AS [DatabaseId],
                (
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/84517c4e-890f-4001-834c-a72714ef59b0?experience=power-bi&subfolderId=30544,"SELECT @ParamFragmentationLevel = MAX(avg_fragmentation_in_percent), @ParamPageCount = SUM(page_count) FROM sys.dm_db_index_physical_stats(@ParamDatabaseID, @ParamObjectID, @ParamIndexID, @ParamPartitionNumber, 'LIMITED') WHERE alloc_unit_type_desc = 'IN_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e0158e1c-31a5-4de6-9907-26e3cecabf89?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/03d2ca69-4564-4d88-bc85-e042e486e479?experience=power-bi&subfolderId=30544,100
